gene	rep1	rep2	rep3	mean	variance	rank	percentile
KNV87_014459	0	0	0	0	0	1	0
KNV87_014461	471	526	429	475	2366.333333	12281	69
KNV87_014462	40	56	40	45	85.33333333	7003	39
KNV87_014463	5	12	7	8	13	4846	27
KNV87_014464	41	46	35	41	30.33333333	6822	38
KNV87_014465	827	1341	829	999	87724	14295	80
KNV87_014466	601	980	659	747	41674.33333	13547	76
KNV87_014467	1222	1760	1386	1456	76036	15244	85
KNV87_014468	199	317	354	290	6553	10935	61
KNV87_014469	791	929	966	895	8506.333333	14012	78
KNV87_014470	271	362	291	308	2287	11128	62
KNV87_014471	32	56	48	45	149.3333333	7003	39
KNV87_014472	504	432	514	483	2001.333333	12319	69
KNV87_014473	260	3669	154	1361	3997957	15083	84
KNV87_014474	2	25	5	11	156.3333333	5161	29
KNV87_014475	1483	1257	1381	1374	12809.33333	15108	84
KNV87_014476	5	47	5	19	588	5816	32
KNV87_014477	89	141	135	122	809.3333333	8779	49
KNV87_014478	0	0	0	0	0	1	0
KNV87_014479	0	0	1	0	0.333333333	2605	15
KNV87_014480	0	1	1	1	0.333333333	2868	16
KNV87_014481	7	25	10	14	93	5472	31
KNV87_014482	345	371	311	342	905.3333333	11392	64
KNV87_014483	16653	15052	15512	15739	679447	17688	99
KNV87_014484	549	640	973	721	49824.33333	13436	75
KNV87_014485	236	249	241	242	43	10409	58
KNV87_014486	68	209	91	123	5722.333333	8798	49
KNV87_014487	1	5	20	9	100.3333333	4931	28
KNV87_014488	113	127	102	114	157	8632	48
KNV87_014489	1434	2354	1593	1794	241800.3333	15675	87
KNV87_014490	281	317	338	312	831	11165	62
KNV87_014491	3686	5111	4256	4351	514425	17004	95
KNV87_014492	27	41	23	30	89.33333333	6404	36
KNV87_014493	61	99	102	87	522.3333333	8103	45
KNV87_014494	988	1872	1016	1292	252496	14963	83
KNV87_014495	128	207	165	167	1562.333333	9471	53
KNV87_014496	892	1161	1033	1029	18104.33333	14362	80
KNV87_014497	184	226	212	207	457.3333333	9985	56
KNV87_014498	146	374	216	245	13641.33333	10451	58
KNV87_014499	149	335	245	243	8652	10423	58
KNV87_014500	406	1092	510	669	136689.3333	13241	74
KNV87_014501	116	122	129	122	42.33333333	8792	49
KNV87_014502	174	254	231	220	1696.333333	10155	57
KNV87_014503	122	107	79	103	476.3333333	8417	47
KNV87_014504	1006	640	665	770	41810.33333	13627	76
KNV87_014505	4	7	5	5	2.333333333	4444	25
KNV87_014506	1	0	0	0	0.333333333	2605	15
KNV87_014507	873	1467	1090	1143	90342.33333	14647	82
KNV87_014508	43	49	47	46	9.333333333	7036	39
KNV87_014509	318	394	311	341	2119	11385	64
KNV87_014510	172	338	191	234	8254.333333	10321	58
KNV87_014511	527	821	480	609	34154.33333	12994	73
KNV87_014512	6	25	9	13	104.3333333	5417	30
KNV87_014513	6	6	6	6	0	4559	25
KNV87_014514	165	238	225	209	1516.333333	10021	56
KNV87_014515	348	435	383	389	1916.333333	11726	65
KNV87_014516	500	627	609	579	4722.333333	12854	72
KNV87_017767	279	446	379	368	7063	11577	65
KNV87_014517	1636	3512	2520	2556	880816	16294	91
KNV87_014518	1371	2413	1540	1775	312742.3333	15655	87
KNV87_014519	509	674	482	555	10803	12744	71
KNV87_014520	1640	2350	1403	1798	242846.3333	15684	88
KNV87_014521	379	646	665	563	25574.33333	12788	71
KNV87_014522	4806	7557	7737	6700	2698527	17341	97
KNV87_014523	389	616	676	560	22916.33333	12772	71
KNV87_014524	234	285	270	263	687	10656	59
KNV87_014525	1	3	0	1	2.333333333	3268	18
KNV87_014526	5	5	6	5	0.333333333	4444	25
KNV87_014527	4	19	12	12	56.33333333	5276	29
KNV87_014528	0	2	3	2	2.333333333	3424	19
KNV87_014529	41	83	77	67	516	7628	43
KNV87_014530	137	274	181	197	4892.333333	9854	55
KNV87_014531	20	33	31	28	49	6306	35
KNV87_014532	155	99	122	125	792.3333333	8840	49
KNV87_014533	24	60	30	38	372	6732	38
KNV87_014534	422	540	406	456	5356	12162	68
KNV87_014535	153	157	156	155	4.333333333	9321	52
KNV87_014536	0	1	2	1	1	3062	17
KNV87_014537	0	1	4	2	4.333333333	3424	19
KNV87_014538	262	340	329	310	1782.333333	11155	62
KNV87_014539	122	122	108	117	65.33333333	8702	49
KNV87_014540	40701	45858	35945	40835	24580292.33	17847	100
KNV87_017768	16	7	22	15	57	5544	31
KNV87_014541	2	3	3	3	0.333333333	3805	21
KNV87_014542	0	0	0	0	0	1	0
KNV87_014543	0	0	0	0	0	1	0
KNV87_014544	0	0	0	0	0	1	0
KNV87_014545	0	0	0	0	0	1	0
KNV87_014546	0	0	0	0	0	1	0
KNV87_014547	0	0	0	0	0	1	0
KNV87_014548	0	0	0	0	0	1	0
KNV87_014549	0	0	0	0	0	1	0
KNV87_014550	0	0	0	0	0	1	0
KNV87_014551	0	0	0	0	0	1	0
KNV87_014552	0	0	0	0	0	1	0
KNV87_014553	0	0	0	0	0	1	0
KNV87_014554	0	0	0	0	0	1	0
KNV87_014555	0	0	0	0	0	1	0
KNV87_014556	0	0	0	0	0	1	0
KNV87_014557	0	0	0	0	0	1	0
KNV87_014558	0	0	0	0	0	1	0
KNV87_014559	0	0	0	0	0	1	0
KNV87_014560	0	0	0	0	0	1	0
KNV87_014561	0	0	0	0	0	1	0
KNV87_014562	0	0	0	0	0	1	0
KNV87_014563	0	0	0	0	0	1	0
KNV87_014564	0	0	0	0	0	1	0
KNV87_014565	0	0	0	0	0	1	0
KNV87_014566	0	0	0	0	0	1	0
KNV87_014567	0	0	0	0	0	1	0
KNV87_014568	0	0	0	0	0	1	0
KNV87_014569	0	0	0	0	0	1	0
KNV87_014570	0	0	0	0	0	1	0
KNV87_014571	0	0	0	0	0	1	0
KNV87_014572	0	0	0	0	0	1	0
KNV87_014573	0	0	0	0	0	1	0
KNV87_014574	0	0	0	0	0	1	0
KNV87_014575	0	0	0	0	0	1	0
KNV87_014576	0	0	0	0	0	1	0
KNV87_014577	0	0	0	0	0	1	0
KNV87_014578	0	0	0	0	0	1	0
KNV87_014579	0	0	0	0	0	1	0
KNV87_014580	0	0	0	0	0	1	0
KNV87_014581	0	0	0	0	0	1	0
KNV87_014582	0	0	0	0	0	1	0
KNV87_014583	0	0	0	0	0	1	0
KNV87_014584	0	0	0	0	0	1	0
KNV87_014585	817	1454	1087	1119	102226.3333	14590	81
KNV87_014586	2	0	1	1	1	3062	17
KNV87_014587	128	176	158	154	588	9290	52
KNV87_014588	35	87	42	55	796.3333333	7283	41
KNV87_014589	82	84	69	78	66.33333333	7907	44
KNV87_014590	255	361	372	329	4174.333333	11302	63
KNV87_014591	25	13	18	19	36.33333333	5789	32
KNV87_014592	186	278	158	207	3941.333333	9985	56
KNV87_014593	81	74	65	73	64.33333333	7792	43
KNV87_014594	290	269	284	281	117	10841	60
KNV87_014595	97	157	104	119	1076.333333	8732	49
KNV87_014596	12	23	12	16	40.33333333	5599	31
KNV87_014597	25	18	19	21	14.33333333	5900	33
KNV87_014598	140	145	157	147	76.33333333	9179	51
KNV87_014599	63	135	69	89	1596	8135	45
KNV87_014600	0	4	0	1	5.333333333	3268	18
KNV87_014601	0	0	0	0	0	1	0
KNV87_014602	0	1	0	0	0.333333333	2605	15
KNV87_014603	49	62	32	48	226.3333333	7087	40
KNV87_014604	415	572	373	453	11002.33333	12146	68
KNV87_014606	293	418	312	341	4537	11385	64
KNV87_014605	0	0	0	0	0	1	0
KNV87_014607	184	321	253	253	4692.333333	10534	59
KNV87_014608	341	468	450	420	4722.333333	11931	67
KNV87_014609	79	97	123	100	489.3333333	8372	47
KNV87_014610	12	7	8	9	7	4992	28
KNV87_014611	118	197	120	145	2029	9148	51
KNV87_014612	120	148	120	129	261.3333333	8911	50
KNV87_014613	0	0	1	0	0.333333333	2605	15
KNV87_014614	9776	17777	12684	13412	16401852.33	17644	98
KNV87_014615	51	108	55	71	1012.333333	7743	43
KNV87_014616	300	1074	460	611	166945.3333	12999	73
KNV87_014617	0	3	3	2	3	3579	20
KNV87_017769	53	91	64	69	382.3333333	7691	43
KNV87_017770	922	939	1040	967	4069	14196	79
KNV87_014618	1283	1162	1501	1315	29514.33333	15002	84
KNV87_014619	104	123	127	118	151	8717	49
KNV87_014620	94	150	89	111	1147	8582	48
KNV87_014621	243	256	231	243	156.3333333	10430	58
KNV87_014622	849	462	887	733	55306.33333	13490	75
KNV87_014623	124	128	179	144	940.3333333	9126	51
KNV87_014624	237	303	298	279	1350.333333	10832	60
KNV87_014625	0	1	5	2	7	3579	20
KNV87_014626	1	3	2	2	1	3579	20
KNV87_014627	231	128	201	187	2806.333333	9733	54
KNV87_014628	33	71	46	50	373	7153	40
KNV87_014629	342	428	332	367	2785.333333	11573	65
KNV87_014630	4	0	1	2	4.333333333	3424	19
KNV87_014631	0	5	2	2	6.333333333	3692	21
KNV87_014632	8	11	6	8	6.333333333	4883	27
KNV87_017771	3643	3618	5002	4088	627160.3333	16927	94
KNV87_014633	10367	9730	9315	9804	280783	17546	98
KNV87_014634	81	67	92	80	157	7935	44
KNV87_014635	181	162	191	178	217	9627	54
KNV87_014636	143	73	105	107	1228	8504	47
KNV87_014637	0	0	0	0	0	1	0
KNV87_014638	0	0	0	0	0	1	0
KNV87_014639	0	0	0	0	0	1	0
KNV87_014640	45	66	64	58	134.3333333	7401	41
KNV87_014641	3433	3792	4642	3956	385510.3333	16892	94
KNV87_014642	1673	2567	1703	1981	257772	15854	88
KNV87_014643	366	660	436	487	23585.33333	12348	69
KNV87_014644	818	927	863	869	3000.333333	13935	78
KNV87_014645	257	381	277	305	4432	11101	62
KNV87_014646	2890	3898	3248	3345	261121.3333	16689	93
KNV87_014647	15	39	24	26	147	6203	35
KNV87_014648	2	2	3	2	0.333333333	3692	21
KNV87_014649	214	300	396	303	8289.333333	11083	62
KNV87_014650	615	615	590	607	208.3333333	12979	72
KNV87_014651	0	0	4	1	5.333333333	3268	18
KNV87_014652	458	612	457	509	7957	12468	70
KNV87_014653	184	336	259	260	5776.333333	10615	59
KNV87_014654	3	8	0	4	16.33333333	4083	23
KNV87_014655	23	81	50	51	842.3333333	7185	40
KNV87_014656	0	0	0	0	0	1	0
KNV87_014657	3706	3807	3207	3573	103200.3333	16764	94
KNV87_014658	515	662	610	596	5556.333333	12931	72
KNV87_014659	1828	2506	2421	2252	136426.3333	16091	90
KNV87_014660	391	836	469	565	56466.33333	12800	71
KNV87_014661	6982	5854	6982	6606	424128	17334	97
KNV87_014662	4	19	5	9	70.33333333	5030	28
KNV87_014663	2	5	4	4	2.333333333	4083	23
KNV87_014664	771	1226	839	945	60236.33333	14144	79
KNV87_014665	299	480	518	432	13694.33333	12009	67
KNV87_014666	1794	2739	2158	2230	227180.3333	16075	90
KNV87_014667	5134	5165	4805	5035	39800.33333	17130	96
KNV87_014668	4358	6108	4120	4862	1178548	17105	95
KNV87_014669	186	226	263	225	1483	10223	57
KNV87_014670	34	65	55	51	250.3333333	7185	40
KNV87_014671	30	63	84	59	741	7422	41
KNV87_014672	0	2	0	1	1.333333333	2868	16
KNV87_014673	2	1	2	2	0.333333333	3424	19
KNV87_014674	5	13	6	8	19	4846	27
KNV87_014675	37	68	58	54	250.3333333	7273	41
KNV87_014676	371	681	501	518	24233.33333	12529	70
KNV87_014677	549	1002	634	728	57976.33333	13477	75
KNV87_014678	380	685	375	480	31525	12301	69
KNV87_014679	139	409	185	244	20865.33333	10441	58
KNV87_017772	86	86	74	82	48	7984	45
KNV87_014680	186	265	186	212	2080.333333	10063	56
KNV87_014681	998	1455	1051	1168	62479	14700	82
KNV87_014682	490	653	462	535	10639	12636	71
KNV87_017773	0	0	0	0	0	1	0
KNV87_018105	1	7	4	4	9	4169	23
KNV87_014683	0	1	1	1	0.333333333	2868	16
KNV87_018107	68	124	79	90	880.3333333	8163	46
KNV87_014684	0	0	0	0	0	1	0
KNV87_014685	28	42	31	34	54.33333333	6559	37
KNV87_014686	0	0	0	0	0	1	0
KNV87_017774	29	58	41	43	212.3333333	6896	38
KNV87_014687	4	4	1	3	3	3905	22
KNV87_014688	265	450	285	333	10308.33333	11335	63
KNV87_017845	244	388	212	281	8789.333333	10844	61
KNV87_014689	26	52	19	32	302.3333333	6498	36
KNV87_014690	0	0	0	0	0	1	0
KNV87_014691	0	0	0	0	0	1	0
KNV87_014692	59	72	74	68	66.33333333	7666	43
KNV87_014693	270	381	215	289	7150.333333	10926	61
KNV87_014694	13	49	27	30	329.3333333	6378	36
KNV87_014695	383	486	374	414	3872.333333	11892	66
KNV87_014696	544	675	557	592	5209	12914	72
KNV87_014697	904	1812	1101	1272	228132.3333	14917	83
KNV87_014698	567	872	926	788	37470.33333	13685	76
KNV87_014699	46	41	33	40	43	6800	38
KNV87_014700	76	93	109	93	272.3333333	8211	46
KNV87_014701	2812	2459	2727	2666	33943	16355	91
KNV87_014702	319	636	371	442	28903	12073	67
KNV87_014703	247	309	282	279	966.3333333	10832	60
KNV87_014704	1369	2464	1556	1796	343076.3333	15683	88
KNV87_014705	403	566	693	554	21133	12741	71
KNV87_014706	755	1227	879	954	59877.33333	14165	79
KNV87_014707	946	1071	811	943	16908.33333	14140	79
KNV87_017775	116	174	157	149	889	9218	51
KNV87_014708	255	396	267	306	6111	11112	62
KNV87_014709	295	609	344	416	28537	11909	66
KNV87_014710	1610	2374	2406	2130	203056	15992	89
KNV87_014711	738	1282	867	962	80800.33333	14179	79
KNV87_014712	35	79	67	60	517.3333333	7467	42
KNV87_014713	81	130	169	127	1944.333333	8869	49
KNV87_014714	12	14	17	14	6.333333333	5501	31
KNV87_014715	201	245	248	231	692.3333333	10294	57
KNV87_014716	713	1105	779	866	44049.33333	13925	78
KNV87_014717	32	64	68	55	389.3333333	7283	41
KNV87_014718	108	190	205	168	2726.333333	9484	53
KNV87_017776	250	240	271	254	250.3333333	10546	59
KNV87_014719	233	319	306	286	2149	10899	61
KNV87_014720	11	14	20	15	21	5544	31
KNV87_014721	221	405	300	309	8520.333333	11135	62
KNV87_014722	186	327	171	228	7407	10255	57
KNV87_014723	350	391	446	396	2320.333333	11775	66
KNV87_014724	2	1	3	2	1	3579	20
KNV87_014725	45	175	75	98	4633.333333	8336	47
KNV87_014726	78	159	95	111	1824.333333	8577	48
KNV87_014727	86	177	136	133	2077	8963	50
KNV87_014728	34	27	26	29	19	6359	35
KNV87_014729	3976	5330	4190	4499	529785.3333	17038	95
KNV87_014730	6	5	8	6	2.333333333	4620	26
KNV87_014731	1353	2629	2625	2202	541029.3333	16056	90
KNV87_014732	0	0	0	0	0	1	0
KNV87_014733	387	403	326	372	1651	11606	65
KNV87_014734	97	172	152	140	1508.333333	9074	51
KNV87_017777	471	605	377	484	13129.33333	12326	69
KNV87_014735	519	1083	615	739	91056	13517	75
KNV87_014736	141	189	185	172	709.3333333	9540	53
KNV87_014737	55	64	42	54	122.3333333	7251	40
KNV87_014738	537	551	537	542	65.33333333	12676	71
KNV87_014739	47	102	59	69	836.3333333	7691	43
KNV87_014740	83	147	113	114	1025.333333	8642	48
KNV87_014741	342	537	311	397	15010.33333	11781	66
KNV87_014742	73	75	96	81	162.3333333	7965	44
KNV87_014743	523	531	494	516	379	12521	70
KNV87_014744	1048	2224	1360	1544	371136	15388	86
KNV87_014745	2709	4017	2105	2944	955237.3333	16502	92
KNV87_014746	659	1562	790	1004	238092.3333	14305	80
KNV87_014747	734	895	788	806	6714.333333	13741	77
KNV87_014748	170	241	198	203	1279	9933	55
KNV87_014749	71	146	59	92	2223	8199	46
KNV87_017778	2561	6096	2185	3614	4655587	16775	94
KNV87_014750	0	0	0	0	0	1	0
KNV87_014751	0	0	0	0	0	1	0
KNV87_014752	10	16	7	11	21	5200	29
KNV87_014753	45	35	55	45	100	6989	39
KNV87_014754	1504	2152	2318	1991	185009.3333	15863	89
KNV87_014755	4967	7647	8366	6993	3208760.333	17366	97
KNV87_014756	89	359	189	212	18633.33333	10063	56
KNV87_014757	9	9	4	7	8.333333333	4756	27
KNV87_014758	1476	1501	974	1317	88393	15006	84
KNV87_014759	1498	1708	1628	1611	11233.33333	15473	86
KNV87_014760	165	199	168	177	354.3333333	9618	54
KNV87_014761	124	142	106	124	324	8819	49
KNV87_014762	51	43	34	43	72.33333333	6896	38
KNV87_014763	81	120	165	122	1767	8786	49
KNV87_014765	134	166	142	147	277.3333333	9179	51
KNV87_014764	0	0	0	0	0	1	0
KNV87_014766	2	1	12	5	37	4378	24
KNV87_014767	215	298	274	262	1824.333333	10649	59
KNV87_014768	281	296	330	302	630.3333333	11068	62
KNV87_014769	257	639	586	494	42829	12380	69
KNV87_014770	84	104	94	94	100	8249	46
KNV87_014771	180	297	195	224	4053	10203	57
KNV87_014772	3692	5752	4178	4541	1159545.333	17049	95
KNV87_014773	118	107	123	116	67	8674	48
KNV87_014774	163	201	171	178	401.3333333	9633	54
KNV87_014775	255	1192	288	578	282712.3333	12851	72
KNV87_014776	721	714	791	742	1813	13530	75
KNV87_014777	18	470	29	172	66484.33333	9549	53
KNV87_014778	30	71	41	47	450.3333333	7076	39
KNV87_014779	3	3	0	2	3	3579	20
KNV87_014780	2144	2395	2098	2212	25554.33333	16065	90
KNV87_014781	1173	1632	1022	1276	100930.3333	14925	83
KNV87_014782	0	3	3	2	3	3579	20
KNV87_014783	3	15	9	9	36	4992	28
KNV87_014784	54	86	70	70	256	7711	43
KNV87_014785	105	102	139	115	422.3333333	8658	48
KNV87_014786	315	517	311	381	13876	11671	65
KNV87_014787	267	886	256	470	130030.3333	12239	68
KNV87_014788	230	461	322	338	13524.33333	11367	63
KNV87_014789	35	99	92	75	1232.333333	7842	44
KNV87_014790	31	27	50	36	151	6657	37
KNV87_014791	1568	2441	2016	2008	190576.3333	15887	89
KNV87_014792	0	8	2	3	17.33333333	3996	22
KNV87_014793	157	256	201	205	2460.333333	9949	56
KNV87_014794	11921	18828	14970	15240	11981202.33	17682	99
KNV87_014795	463	1173	704	780	130357	13660	76
KNV87_014796	3555	3435	4161	3717	151452	16816	94
KNV87_014797	332	596	424	451	17957.33333	12122	68
KNV87_014798	62	90	62	71	261.3333333	7743	43
KNV87_014799	236	332	318	295	2689.333333	10985	61
KNV87_014800	0	0	0	0	0	1	0
KNV87_014801	335	1167	403	635	213424	13099	73
KNV87_014802	1967	2055	1610	1877	55536.33333	15765	88
KNV87_014803	0	0	0	0	0	1	0
KNV87_014804	15	31	21	22	65.33333333	6001	33
KNV87_014805	239	450	170	286	21280.33333	10900	61
KNV87_014806	1011	1868	1293	1391	190766.3333	15138	84
KNV87_014807	428	674	436	513	19537.33333	12502	70
KNV87_014808	973	1421	1097	1164	53509.33333	14696	82
KNV87_014809	758	1277	882	972	73460.33333	14218	79
KNV87_014810	714	837	623	725	11534.33333	13455	75
KNV87_014811	1	2	4	2	2.333333333	3692	21
KNV87_014812	1011	1686	1148	1282	127306.3333	14934	83
KNV87_014813	62	121	61	81	1180.333333	7965	44
KNV87_014814	780	727	280	596	75436.33333	12931	72
KNV87_014815	261	548	342	384	21894.33333	11693	65
KNV87_014816	17	21	17	18	5.333333333	5768	32
KNV87_014817	13	20	1	11	92.33333333	5234	29
KNV87_014818	179	534	190	301	40747	11050	62
KNV87_014819	8	26	12	15	89.33333333	5570	31
KNV87_014820	409	488	527	475	3614.333333	12276	69
KNV87_014821	143	124	197	155	1434.333333	9302	52
KNV87_014822	278	188	495	320	24906.33333	11236	63
KNV87_014823	19	19	32	23	56.33333333	6059	34
KNV87_014824	787	1249	818	951	66694.33333	14159	79
KNV87_014825	8	20	4	11	69.33333333	5161	29
KNV87_014826	247	523	318	363	20540.33333	11545	64
KNV87_014827	161	273	300	245	5432.333333	10446	58
KNV87_014828	33	31	39	34	17.33333333	6582	37
KNV87_014829	2	9	3	5	14.33333333	4313	24
KNV87_014830	103	183	114	133	1880.333333	8973	50
KNV87_014831	143	164	198	168	770.3333333	9495	53
KNV87_014832	941	852	926	906	2270.333333	14041	78
KNV87_014833	260	206	221	229	777	10269	57
KNV87_014834	397	382	407	395	158.3333333	11767	66
KNV87_014835	162	239	191	197	1512.333333	9854	55
KNV87_014836	8	55	10	24	706.3333333	6119	34
KNV87_014837	27	84	31	47	1012.333333	7076	39
KNV87_014838	114	185	207	169	2362.333333	9502	53
KNV87_014839	38	93	69	67	760.3333333	7617	43
KNV87_014840	15	43	26	28	199	6306	35
KNV87_014841	256	418	289	321	7329	11242	63
KNV87_017779	27	50	26	34	184.3333333	6582	37
KNV87_014842	1	6	4	4	6.333333333	4083	23
KNV87_014843	98	263	121	161	7986.333333	9388	52
KNV87_014844	1246	1664	1228	1379	60857.33333	15120	84
KNV87_014845	9	11	5	8	9.333333333	4883	27
KNV87_014847	1132	2078	1580	1597	223937.3333	15453	86
KNV87_014846	0	0	0	0	0	1	0
KNV87_014848	137	148	137	141	40.33333333	9082	51
KNV87_014849	639	1042	601	761	59722.33333	13595	76
KNV87_014850	1217	1504	1807	1509	87046.33333	15345	86
KNV87_014851	35	40	59	45	160.3333333	6970	39
KNV87_014852	35	47	26	36	111	6657	37
KNV87_014853	410	582	385	459	11503	12185	68
KNV87_014854	979	1728	933	1213	199190.3333	14792	83
KNV87_014855	6	20	2	9	89.33333333	5030	28
KNV87_014856	2	3	0	2	2.333333333	3424	19
KNV87_014857	685	999	715	800	30025.33333	13721	77
KNV87_014858	39	72	64	58	296.3333333	7401	41
KNV87_014859	21	14	32	22	82.33333333	6001	33
KNV87_014860	64	47	64	58	96.33333333	7401	41
KNV87_014861	620	872	679	724	17372.33333	13452	75
KNV87_014862	1220	3369	1395	1995	1424250.333	15866	89
KNV87_014863	587	6253	1130	2657	9773922.333	16350	91
KNV87_014864	1163	3867	1760	2263	2017912.333	16101	90
KNV87_014865	1002	1988	1082	1357	299905.3333	15077	84
KNV87_014866	9	0	5	5	20.33333333	4313	24
KNV87_014867	4	7	4	5	3	4378	24
KNV87_014868	17694	25094	23739	22176	15523008.33	17759	99
KNV87_014869	88	131	130	116	602.3333333	8681	48
KNV87_014870	0	1	1	1	0.333333333	2868	16
KNV87_014871	4	3	0	2	4.333333333	3692	21
KNV87_014872	0	0	0	0	0	1	0
KNV87_014873	0	0	0	0	0	1	0
KNV87_014874	3365	3749	3130	3415	97640.33333	16714	93
KNV87_014875	15	10	6	10	20.33333333	5133	29
KNV87_014876	1280	1580	1836	1565	77445.33333	15412	86
KNV87_014877	4537	7301	6760	6199	2145684.333	17297	97
KNV87_014878	158	524	179	287	42237	10909	61
KNV87_014879	2	7	12	7	25	4713	26
KNV87_014880	252	361	353	322	3691	11255	63
KNV87_014881	72	159	68	100	2644.333333	8372	47
KNV87_014882	91	222	106	140	5140.333333	9064	51
KNV87_014883	9338	18429	6798	11522	37396340.33	17606	98
KNV87_014884	29	38	26	31	39	6437	36
KNV87_014885	376	436	432	415	1125.333333	11896	66
KNV87_014886	0	1	0	0	0.333333333	2605	15
KNV87_014887	310	331	407	349	2604.333333	11447	64
KNV87_014888	4	8	11	8	12.33333333	4799	27
KNV87_014889	2409	3426	3728	3188	477542.3333	16614	93
KNV87_014890	86	111	78	92	296.3333333	8192	46
KNV87_014891	661	830	667	719	9194.333333	13432	75
KNV87_014892	175	208	180	188	316.3333333	9743	54
KNV87_014893	84	191	173	149	3282.333333	9225	51
KNV87_014894	664	539	674	626	5658.333333	13052	73
KNV87_014895	821	1507	973	1100	129809.3333	14535	81
KNV87_014896	2	2	4	3	1.333333333	3805	21
KNV87_014897	35664	31683	32858	33402	4183770.333	17824	99
KNV87_014898	3634	4486	3370	3830	340176	16850	94
KNV87_014899	1408	2116	1802	1775	125849.3333	15656	87
KNV87_017780	135	222	160	172	2006.333333	9549	53
KNV87_014900	6	14	12	11	17.33333333	5161	29
KNV87_014901	9852	18355	14003	14070	18078619	17658	99
KNV87_014902	5	1	1	2	5.333333333	3692	21
KNV87_014903	11	22	18	17	31	5683	32
KNV87_014904	3992	3453	3780	3742	73732.33333	16823	94
KNV87_014905	19499	12897	18037	16811	12023908	17699	99
KNV87_014906	341	353	372	355	244.3333333	11494	64
KNV87_014907	470	522	689	560	13092.33333	12772	71
KNV87_014908	19	25	18	21	14.33333333	5900	33
KNV87_014909	202	417	267	295	12158.33333	10985	61
KNV87_014910	925	2933	1000	1619	1295696.333	15481	86
KNV87_014911	459	631	561	550	7481.333333	12720	71
KNV87_014912	1	0	0	0	0.333333333	2605	15
KNV87_014913	8	20	11	13	39	5386	30
KNV87_014914	5389	9709	7752	7617	4679336.333	17423	97
KNV87_014915	3688	4199	3799	3895	72240.33333	16873	94
KNV87_014916	469	644	461	525	10696.33333	12579	70
KNV87_014917	279	493	310	361	13374.33333	11528	64
KNV87_014918	43	88	57	63	530.3333333	7522	42
KNV87_014919	321	573	480	458	16239	12172	68
KNV87_014920	8	12	11	10	4.333333333	5133	29
KNV87_014921	6	18	3	9	63	4992	28
KNV87_014922	119	285	131	178	8569.333333	9633	54
KNV87_014923	370	569	463	467	9914.333333	12232	68
KNV87_014924	16	32	18	22	76	5981	33
KNV87_014925	0	6	1	2	10.33333333	3692	21
KNV87_014926	4	11	1	5	26.33333333	4444	25
KNV87_014927	1	9	3	4	17.33333333	4237	24
KNV87_014928	0	5	1	2	7	3579	20
KNV87_014929	153	262	180	198	3222.333333	9873	55
KNV87_014930	185	544	170	300	44830.33333	11035	62
KNV87_014931	1	8	12	7	31	4713	26
KNV87_017781	0	0	0	0	0	1	0
KNV87_017782	363	449	310	374	4921	11618	65
KNV87_017783	23	40	27	30	79	6393	36
KNV87_017784	257	314	177	249	4736.333333	10502	59
KNV87_014932	55	74	38	56	324.3333333	7315	41
KNV87_014933	24	44	39	36	108.3333333	6643	37
KNV87_014934	472	599	452	508	6356.333333	12464	70
KNV87_014935	143	15	70	76	4123	7855	44
KNV87_014936	440	777	500	572	32316.33333	12826	72
KNV87_014937	0	1	2	1	1	3062	17
KNV87_014938	0	2	0	1	1.333333333	2868	16
KNV87_014939	444	592	519	518	5476.333333	12536	70
KNV87_014940	669	564	638	624	2910.333333	13040	73
KNV87_014941	0	5	0	2	8.333333333	3424	19
KNV87_014942	463	752	452	556	28940.33333	12749	71
KNV87_014943	505	737	637	626	13541.33333	13058	73
KNV87_014944	2383	2957	2672	2671	82370.33333	16357	91
KNV87_014945	0	0	0	0	0	1	0
KNV87_014946	3	3	10	5	16.33333333	4444	25
KNV87_014947	386	584	405	458	11934.33333	12174	68
KNV87_014948	575	886	686	716	24840.33333	13421	75
KNV87_014949	3	4	14	7	37	4713	26
KNV87_014950	196	196	233	208	456.3333333	10000	56
KNV87_014951	425	390	672	496	23626.33333	12387	69
KNV87_014952	164	185	204	184	400.3333333	9707	54
KNV87_014953	767	4158	1071	1999	3520144.333	15872	89
KNV87_014954	209	333	238	260	4207	10626	59
KNV87_014955	870	910	974	918	2752	14074	79
KNV87_014956	227	323	247	266	2565.333333	10689	60
KNV87_014957	2988	4876	2922	3595	1231169.333	16771	94
KNV87_014958	1572	1840	1682	1698	18148	15581	87
KNV87_014959	368	489	458	438	3950.333333	12050	67
KNV87_014960	18	60	45	41	453	6836	38
KNV87_014961	249	337	212	266	4123	10695	60
KNV87_014962	119	231	169	173	3148	9563	53
KNV87_014963	107	199	154	153	2116.333333	9282	52
KNV87_014964	367	516	489	457	6302.333333	12168	68
KNV87_014965	28	50	52	43	177.3333333	6922	39
KNV87_014966	253	371	269	298	4097.333333	11007	61
KNV87_014967	374	191	312	292	8662.333333	10954	61
KNV87_014968	10	12	21	14	34.33333333	5501	31
KNV87_014969	193	351	218	254	7213	10551	59
KNV87_014970	525	1332	718	858	177582.3333	13895	78
KNV87_014971	3210	1718	2780	2569	589801.3333	16302	91
KNV87_014972	2644	2992	2590	2742	47604	16392	91
